,,Title,Datetime,Source,URL
bing,1792,Russian Village Building LNG Supply Plant to Get New Hospital After COVID-19 Outbreak,2020-05-28T11:51:00.0000000Z,U.S. News & World Report,https://www.usnews.com/news/world/articles/2020-05-28/russian-village-building-lng-supply-plant-to-get-new-hospital-after-covid-19-outbreak
bing,1793,New Zealand discharges last coronavirus patient from hospital and records no new cases in five days,2020-05-27T12:58:00.0000000Z,ITV,https://www.itv.com/news/2020-05-27/new-zealand-discharges-last-coronavirus-patient-from-hospital-and-records-no-new-cases-in-five-days/
bing,1794,Batesville woman who was one of The Christ Hospital's first COVID-19 patients discharged after 50 days,2020-05-29T00:52:00.0000000Z,WLWT,https://www.wlwt.com/article/batesville-woman-who-was-one-of-the-christ-hospitals-first-covid-19-patients-discharged-after-50-days/32704889
bing,1795,Video: Father of BC DT leaves hospital after 50-day battle with COVID-19,2020-05-21T00:00:00.0000000Z,Larry Brown Sports,https://larrybrownsports.com/college-football/video-father-bc-dt-ryan-betro-hospital-battle-covid-19/551770
bing,1796,St. John's Riverside Hospital in Yonkers discharges 750th coronavirus patient,2020-05-14T22:22:00.0000000Z,The Journal News,https://www.lohud.com/story/news/local/westchester/yonkers/2020/05/14/st-johns-riverside-hospital-coronavirus/5189598002/
bing,1797,Hospital Staff With Covid-19 Had Protective Antibodies in Study,2020-05-26T11:22:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/hospital-staff-with-covid-19-had-protective-antibodies-in-study/ar-BB14BRFK
bing,1798,Many health officials are OK with police protests despite COVID-19,2020-06-15T18:59:00.0000000Z,The Greeley Tribune,https://www.greeleytribune.com/2020/06/15/many-health-officials-are-ok-with-police-protests-despite-covid-19/
bing,1799,"More evidence hydroxychloroquine won't help, may harm Covid-19 patients",2020-05-26T00:00:00.0000000Z,Health24.com,https://www.health24.com/Medical/Infectious-diseases/Coronavirus/more-evidence-hydroxychloroquine-wont-help-may-harm-covid-19-patients-20200523
bing,1800,65-Year-Old Recovers From COVID in Pune. She Leaves Hospital Dancing,2020-05-20T12:59:00.0000000Z,NDTV,https://www.ndtv.com/pune-news/coronavirus-pune-65-year-old-recovers-from-covid-she-walks-out-from-hospital-and-dances-2232294
bing,1801,New Leaders at ASTCT and CIBMTR Provide Guidelines and Measures for Combating COVID-19 and Protecting Transplant Patients,2020-06-01T14:56:00.0000000Z,YAHOO!,https://finance.yahoo.com/news/leaders-astct-cibmtr-guidelines-measures-144900300.html
bing,1802,Covid-19 Diagnostics Market to Generate $445.4 Million by the end of 2020: AMR,2020-06-14T00:27:00.0000000Z,YAHOO!,https://finance.yahoo.com/news/covid-19-diagnostics-market-generate-135328847.html
bing,1803,"Botulinum Toxin Market Trends 2020, Size Projection, Growth Estimation, Key Profile, Regional Outlook and Botulinum Toxin Industry Insights By 2025",2020-06-15T17:02:00.0000000Z,Medgadget,https://www.medgadget.com/2020/06/botulinum-toxin-market-trends-2020-size-projection-growth-estimation-key-profile-regional-outlook-and-botulinum-toxin-industry-insights-by-2025.html
bing,1804,Covid-19 fuelling mother and child mortality rates,2020-06-15T18:24:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/india-news/covid-19-fuelling-mother-and-child-mortality-rates/story-AlGlGzVDystpDDrCUwfnbM.html
bing,1805,"‘An Arm And A Leg’: The $7,000 COVID Test And Other Lessons From SEASON-19",2020-06-01T09:00:00.0000000Z,Kaiser Health News,https://khn.org/news/an-arm-and-a-leg-the-7000-covid-test-and-other-lessons-from-season-19/
bing,1806,"Two new COVID-19 cases in Cayuga County, next testing clinic scheduled",2020-05-21T06:45:00.0000000Z,Auburn Citizen,https://auburnpub.com/news/local/two-new-covid-19-cases-in-cayuga-county-next-testing-clinic-scheduled/article_11f57f85-a4d7-56db-8286-a937272de977.html
bing,1807,Cayuga County COVID-19 clinic open to workers under Phase 2 of regional reopening plan,2020-05-29T22:05:00.0000000Z,Auburn Citizen,https://auburnpub.com/news/local/cayuga-county-covid-19-clinic-open-to-workers-under-phase-2-of-regional-reopening-plan/article_5b3645e8-fe43-5784-bab3-2328b2ff354a.html
bing,1808,"Coronavirus daily news updates, June 5: What to know today about COVID-19 in the Seattle area, Washington state and the world",2020-06-05T12:48:00.0000000Z,Seattle Times,https://www.seattletimes.com/seattle-news/health/coronavirus-daily-news-updates-june-5-what-to-know-today-about-covid-19-in-the-seattle-area-washington-state-and-the-world/
bing,1809,The pros and cons of working remotely,2020-06-11T10:42:00.0000000Z,The Jerusalem Post Blogs,https://www.jpost.com/israel-news/the-pros-and-cons-of-working-remotely-631083
bing,1810,Q&A: Donating blood to get back to work during COVID-19,2020-05-19T17:10:00.0000000Z,Medical Xpress,https://medicalxpress.com/news/2020-05-qa-donating-blood-covid-.html
bing,1811,Everything You Wanted to Know About Donating COVID-19 Antibodies,2020-05-14T15:08:00.0000000Z,VICE,https://www.vice.com/en_us/article/g5ppky/everything-you-wanted-to-know-about-donating-covid-19-antibodies
bing,1812,COVID-19 and telehealth revolution policy barriers are standing in the way of transforming care,2020-05-18T18:36:00.0000000Z,The Hill,https://thehill.com/opinion/technology/498328-covid-19-and-telehealth-revolution-policy-barriers-are-standing-in-the-way
bing,1813,How to Manage IBD During the COVID-19 Outbreak,2020-05-13T00:00:00.0000000Z,Healthline,https://www.healthline.com/health-news/living-with-ibd-during-covid-19
bing,1814,Conor McGregor stuns medical clinic with PPE donation amid coronavirus: 'It was like Christmas',2020-05-15T02:12:00.0000000Z,Yahoo! Sports,https://sports.yahoo.com/ufc-conor-mcgregor-stuns-dublin-medical-clinic-ppe-gowns-supplies-donations-coronavirus-covid19-pandemic-015541908.html
bing,1815,"London's ""temples of gastronomy"" improvise to survive COVID-19",2020-05-07T07:54:00.0000000Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-britain-restaurants-idUSKBN22J0TU
bing,1816,"COVID-19 as Metaphor: The Immuniversity, Not War",2020-05-06T00:00:00.0000000Z,Psychology Today,https://www.psychologytoday.com/us/blog/the-pacific-heart/202005/covid-19-metaphor-the-immuniversity-not-war
bing,1817,'I Have Never Felt So Sick In My Life': Bahamian Living In Us Describes Covid-19 Nightmare,2020-05-15T00:00:00.0000000Z,Tribune242,http://www.tribune242.com/news/2020/may/15/i-have-never-felt-so-sick-my-life-bahamian-living-/
bing,1818,COVID-19’s Threat To Native Communities,2020-05-19T14:09:00.0000000Z,Forbes,https://www.forbes.com/sites/civicnation/2020/05/19/covid-19s-threat-to-native-communities/
bing,1819,COVID-19 Propels Safe & Effective Telehealth Options for Veterinary Healthcare,2020-05-13T12:45:00.0000000Z,PR Newswire,https://www.prnewswire.com/news-releases/covid-19-propels-safe--effective-telehealth-options-for-veterinary-healthcare-301058306.html
bing,1820,Research finds concerning drop in US colorectal cancer screenings and surgeries,2020-05-27T04:48:00.0000000Z,Channel NewsAsia Singapore,https://www.channelnewsasia.com/news/world/research-finds-concerning-drop-in-us-colorectal-cancer-12773942
bing,1821,London’s “temples of gastronomy” improvise to survive COVID-19,2020-05-07T03:11:00.0000000Z,Metro US,https://www.metro.us/londons-temples-of-gastronomy/
bing,1822,Scripps reopens 3 clinics that had been closed during pandemic,2020-05-26T18:32:00.0000000Z,Fox 5 San Diego,https://fox5sandiego.com/news/coronavirus/scripps-reopens-3-clinics-that-had-been-closed-during-pandemic/
bing,1823,May 15 update on COVID-19 in MN: 683 deaths; alert issued for syndrome affecting kids,2020-05-15T10:31:00.0000000Z,MPR News,https://www.mprnews.org/story/2020/05/15/latest-on-covid19-in-mn
bing,1824,SMART researchers awarded NMRC funding to develop rapid paper-based COVID-19 tests,2020-05-18T23:29:00.0000000Z,News Medical,https://www.news-medical.net/news/20200518/SMART-researchers-awarded-NMRC-funding-to-develop-rapid-paper-based-COVID-19-tests.aspx
bing,1825,"Everbridge Wins New Patent for its Critical Event Management Solution, Expanding its Technology Leadership Amid COVID-19",2020-06-15T17:50:00.0000000Z,Associated Press,https://apnews.com/8cdac009335845619972f4ea588d6b5e
bing,1826,Parkinson's Disease Treatment Market Analysis 2020-2025 and the Impact of COVID-19 on the Industry,2020-06-15T09:23:00.0000000Z,MarketWatch,https://www.marketwatch.com/press-release/parkinsons-disease-treatment-market-analysis-2020-2025-and-the-impact-of-covid-19-on-the-industry-2020-06-15
bing,1827,Mayo: Why you need to keep your child’s vaccine schedule during COVID-19,2020-06-15T17:21:00.0000000Z,Southern Minn,https://www.southernminn.com/le_sueur_county_news/opinion/article_52d8953d-bc2c-546a-9644-15cd49bfd6c1.html
bing,1828,"Your questions about COVID-19 testing, answered",2020-05-28T15:40:00.0000000Z,Alaska Public Media,https://www.alaskapublic.org/2020/05/27/your-questions-about-covid-19-testing-answered/
bing,1829,HVTN and HPTN initiate first clinical trial in response to COVID-19,2020-05-15T07:18:00.0000000Z,News Medical,https://www.news-medical.net/news/20200515/HVTN-and-HPTN-initiated-first-clinical-trial-in-response-to-COVID-19.aspx
bing,1830,COVID-19 Antibody Testing Available in Santa Barbara County,2020-05-05T03:09:00.0000000Z,Noozhawk,https://www.noozhawk.com/article/covid_19_antibody_testing_available
bing,1831,Serology Tests in COVID-19: Are They Good Enough?,2020-05-13T16:00:00.0000000Z,MedPage Today,https://www.medpagetoday.com/infectiousdisease/covid19/86473
bing,1832,"COVID-19 cases continue to increase in Alabama, Madison County rate among state’s lowest",2020-05-27T21:21:00.0000000Z,WHNT,https://whnt.com/news/coronavirus/covid-19-cases-continue-to-increase-in-alabama-madison-county-rate-among-states-lowest/
bing,1833,Why a Mayo Clinic expert has grave concerns about second wave of COVID-19,2020-04-28T15:11:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/why-a-mayo-clinic-expert-has-grave-concerns-about-second-wave-of-covid-19/ar-BB13k23e
bing,1834,Crisis pregnancy centers provide essential aid during COVID-19 pandemic,2020-05-15T21:37:00.0000000Z,Baptist Press,http://bpnews.net/54812/crisis-pregnancy-centers-provide-essential-aid-during-covid19-pandemic
bing,1835,Uncomfortable conversations about COVID-19,2020-05-13T16:18:00.0000000Z,The Hill,https://thehill.com/opinion/healthcare/497398-uncomfortable-conversations-about-covid-19
bing,1836,"‘I thought I could wait this out’: Fearing coronavirus, patients are delaying hospital visits, putting health and lives at risk",2020-05-14T14:06:00.0000000Z,The Conversation,https://theconversation.com/i-thought-i-could-wait-this-out-fearing-coronavirus-patients-are-delaying-hospital-visits-putting-health-and-lives-at-risk-137965
bing,1837,Airports in Anchorage and Fairbanks offer COVID-19 testing to some out-of-state workers,2020-05-19T00:00:00.0000000Z,Alaska Dispatch News,https://www.adn.com/alaska-news/2020/05/19/airports-in-anchorage-and-fairbanks-offer-covid-19-testing-to-some-out-of-state-workers/
bing,1838,3 Inspiring Small Business Stories On How To Survive During Covid-19,2020-05-21T12:24:00.0000000Z,Forbes,https://www.forbes.com/sites/maryabbajay/2020/05/21/3-inspiring-small-business-stories-on-how-to-survive-during-covid-19/
bing,1839,"Cleveland Clinic, Clorox partner with United Airlines to help keep plane passengers safe during COVID-19 crisis",2020-05-20T15:08:00.0000000Z,MSN,https://www.msn.com/en-us/travel/news/cleveland-clinic-clorox-partner-with-united-airlines-to-help-keep-plane-passengers-safe-during-covid-19-crisis/ar-BB14mOnZ
bing,1840,Army's Aberdeen Test Center Uses Innovation to Fight COVID-19,2020-05-21T12:14:00.0000000Z,US Department of Defense,https://www.defense.gov/Explore/Features/Story/Article/2193213/armys-aberdeen-test-center-uses-innovation-to-fight-covid-19/
bing,1841,Providence cuts executive salaries and takes other cost-cutting measures in face of Covid-19,2020-05-13T00:23:00.0000000Z,The Business Journals,https://www.bizjournals.com/portland/news/2020/05/12/providence-cuts-executive-salaries.html
bing,1842,Go In Or Call In? Here's Some Basic Guidance For Routine Health Care During COVID-19,2020-06-15T17:08:00.0000000Z,WBUR,https://www.wbur.org/commonhealth/2020/06/15/see-doctor-use-telemedicine-coronavirus
bing,1843,Protests Amid the Pandemic; COVID-19’s Mental Health Toll,2020-06-13T14:02:00.0000000Z,MedPage Today,https://www.medpagetoday.com/patientcenteredmedicalhome/patientcenteredmedicalhome/87029
bing,1844,Patients deal with lingering health issues upon discharge for COVID-19,2020-06-12T03:00:00.0000000Z,Washington Examiner,https://www.washingtonexaminer.com/news/patients-deal-with-lingering-health-issues-upon-discharge-for-covid-19
bing,1845,The Governor Needs To Find A Way To Place A Methadone Clinic In Our County,2020-05-28T00:00:00.0000000Z,The Post-Journal,https://www.post-journal.com/opinion/in-our-opinion/2020/05/the-governor-needs-to-find-a-way-to-place-a-methadone-clinic-in-our-county/
bing,1846,Vanderbilt University Medical Center and IDBiologics Ally in Race to Develop Breakthrough Medicines for COVID-19,2020-05-07T14:41:00.0000000Z,Business Wire,https://www.businesswire.com/news/home/20200507005223/en/Vanderbilt-University-Medical-Center-IDBiologics-Ally-Race
bing,1847,Confronting Barriers To Covid-19 Vaccine Acceptance,2020-05-28T16:55:00.0000000Z,Forbes,https://www.forbes.com/sites/williamhaseltine/2020/05/28/confronting-barriers-to-covid-19-vaccine-acceptance/
bing,1848,Military medical experts explore psychological impacts of COVID-19,2020-05-29T12:02:00.0000000Z,United States Army,https://www.army.mil/article/236042/military_medical_experts_explore_psychological_impacts_of_covid_19
bing,1849,Immokalee to get more COVID-19 testing for Sunday and for weekday evenings,2020-05-29T17:49:00.0000000Z,MSN,https://www.msn.com/en-us/news/us/immokalee-to-get-more-covid-19-testing-for-sunday-and-for-weekday-evenings/ar-BB14M265
bing,1850,World Health Assembly adopts resolution to intensify efforts to control COVID-19 at virtual session,2020-05-27T11:56:00.0000000Z,ReliefWeb,https://reliefweb.int/report/world/world-health-assembly-adopts-resolution-intensify-efforts-control-covid-19-virtual
bing,1851,"Health department, businesses react to positive COVID-19 test at Appleton bar",2020-05-29T03:10:00.0000000Z,Fox 11 News,https://fox11online.com/news/local/health-department-businesses-react-to-positive-covid-19-test-at-appleton-bar
bing,1852,"Coming weeks crucial as Kansas looks ahead to second wave of COVID-19, top health official says",2020-05-27T20:45:00.0000000Z,Lawrence Journal-World,https://www2.ljworld.com/news/state-government/2020/may/27/coming-weeks-crucial-as-kansas-looks-ahead-to-second-wave-of-covid-19-top-health-official-says/
bing,1853,UAE’s genetic sequencing of COVID-19 finds 17 new mutations,2020-05-30T15:21:00.0000000Z,Gulf News,https://gulfnews.com/uae/health/uaes-genetic-sequencing-of-covid-19-finds-17-new-mutations-1.71771661
bing,1854,"For seniors, another COVID-19 hazard: scammers",2020-06-01T14:01:00.0000000Z,Mercury News,https://www.mercurynews.com/2020/06/01/for-seniors-another-covid-19-hazard-scammers/
bing,1855,Study Aims to Document Whether Yoga and Meditation Can Reduce COVID-19 Anxiety,2020-05-26T23:56:00.0000000Z,Everyday Health,https://www.everydayhealth.com/coronavirus/study-aims-to-document-whether-yoga-and-meditation-can-reduce-covid-19-related-anxiety/
bing,1856,"Coronavirus daily news updates, June 13: What to know today about COVID-19 in the Seattle area, Washington state and the world",2020-06-13T13:32:00.0000000Z,Seattle Times,https://www.seattletimes.com/seattle-news/health/coronavirus-daily-news-updates-june-13-what-to-know-today-about-covid-19-in-the-seattle-area-washington-state-and-the-world/
